,timestamp,id,area,subarea,temperature,longitude,latitude
1701,21,14,1,2,20.66,3.9,8.6
1702,22,14,1,2,20.59,3.9,8.6
1703,23,14,1,2,20.95,3.9,8.6
1704,24,14,1,2,20.24,3.9,8.6
1705,25,14,1,2,20.22,3.9,8.6
1706,26,14,1,2,20.98,3.9,8.6
1707,27,14,1,2,20.95,3.9,8.6
1708,28,14,1,2,20.94,3.9,8.6
1709,29,14,1,2,20.14,3.9,8.6
1710,30,14,1,2,20.19,3.9,8.6
1711,31,14,1,2,20.8,3.9,8.6
1712,32,14,1,2,20.75,3.9,8.6
1713,33,14,1,2,20.34,3.9,8.6
1714,34,14,1,2,20.06,3.9,8.6
1715,35,14,1,2,20.37,3.9,8.6
1716,36,14,1,2,20.88,3.9,8.6
1717,37,14,1,2,20.48188118811881,3.9,8.6
1718,38,14,1,2,20.08,3.9,8.6
1719,39,14,1,2,20.61,3.9,8.6
1720,40,14,1,2,20.48188118811881,3.9,8.6
1721,41,14,1,2,20.48188118811881,3.9,8.6
1722,42,14,1,2,20.63,3.9,8.6
1723,43,14,1,2,20.95,3.9,8.6
1724,44,14,1,2,20.0,3.9,8.6
1725,45,14,1,2,20.08,3.9,8.6
1726,46,14,1,2,20.15,3.9,8.6
1727,47,14,1,2,20.48188118811881,3.9,8.6
1728,48,14,1,2,20.58,3.9,8.6
1729,49,14,1,2,20.48188118811881,3.9,8.6
1730,50,14,1,2,20.11,3.9,8.6
1731,51,14,1,2,20.18,3.9,8.6
1732,52,14,1,2,20.43,3.9,8.6
1733,53,14,1,2,20.78,3.9,8.6
1734,54,14,1,2,20.49,3.9,8.6
1735,55,14,1,2,20.5,3.9,8.6
1736,56,14,1,2,20.11,3.9,8.6
1737,57,14,1,2,20.97,3.9,8.6
1738,58,14,1,2,20.66,3.9,8.6
1739,59,14,1,2,20.22,3.9,8.6
1740,60,14,1,2,20.53,3.9,8.6
1741,61,14,1,2,20.74,3.9,8.6
1742,62,14,1,2,20.55,3.9,8.6
1743,63,14,1,2,20.1,3.9,8.6
1744,64,14,1,2,20.5,3.9,8.6
1745,65,14,1,2,20.72,3.9,8.6
1746,66,14,1,2,20.48188118811881,3.9,8.6
1747,67,14,1,2,20.34,3.9,8.6
1748,68,14,1,2,20.59,3.9,8.6
1749,69,14,1,2,20.03,3.9,8.6
1750,70,14,1,2,20.25,3.9,8.6
1751,71,14,1,2,20.16,3.9,8.6
1752,72,14,1,2,20.13,3.9,8.6
1753,73,14,1,2,20.48188118811881,3.9,8.6
1754,74,14,1,2,20.9,3.9,8.6
1755,75,14,1,2,20.86,3.9,8.6
1756,76,14,1,2,20.48188118811881,3.9,8.6
1757,77,14,1,2,20.43,3.9,8.6
1758,78,14,1,2,20.18,3.9,8.6
1759,79,14,1,2,20.48188118811881,3.9,8.6
1760,80,14,1,2,20.23,3.9,8.6
1761,81,14,1,2,20.49,3.9,8.6
1762,82,14,1,2,20.64,3.9,8.6
1763,83,14,1,2,20.66,3.9,8.6
1764,84,14,1,2,20.48188118811881,3.9,8.6
1765,85,14,1,2,20.48188118811881,3.9,8.6
1766,86,14,1,2,20.72,3.9,8.6
1767,87,14,1,2,20.76,3.9,8.6
1768,88,14,1,2,20.62,3.9,8.6
1769,89,14,1,2,20.41,3.9,8.6
1770,90,14,1,2,20.46,3.9,8.6
1771,91,14,1,2,20.48188118811881,3.9,8.6
1772,92,14,1,2,20.94,3.9,8.6
1773,93,14,1,2,20.95,3.9,8.6
1774,94,14,1,2,20.47,3.9,8.6
1775,95,14,1,2,20.6,3.9,8.6
1776,96,14,1,2,20.4,3.9,8.6
1777,97,14,1,2,20.28,3.9,8.6
1778,98,14,1,2,20.61,3.9,8.6
1779,99,14,1,2,20.38,3.9,8.6
1780,100,14,1,2,20.1,3.9,8.6
1781,101,14,1,2,20.77,3.9,8.6
1782,102,14,1,2,20.96,3.9,8.6
1783,103,14,1,2,20.38,3.9,8.6
1784,104,14,1,2,20.5,3.9,8.6
1785,105,14,1,2,20.48188118811881,3.9,8.6
1786,106,14,1,2,20.84,3.9,8.6
1787,107,14,1,2,20.71,3.9,8.6
1788,108,14,1,2,20.42,3.9,8.6
1789,109,14,1,2,20.39,3.9,8.6
1790,110,14,1,2,20.55,3.9,8.6
1791,111,14,1,2,20.06,3.9,8.6
1792,112,14,1,2,20.48188118811881,3.9,8.6
1793,113,14,1,2,20.48188118811881,3.9,8.6
1794,114,14,1,2,20.04,3.9,8.6
1795,115,14,1,2,20.4,3.9,8.6
1796,116,14,1,2,20.3,3.9,8.6
1797,117,14,1,2,20.96,3.9,8.6
1798,118,14,1,2,20.37,3.9,8.6
1799,119,14,1,2,20.48188118811881,3.9,8.6
1800,0,15,1,1,22.39,2.2,9.1
1801,1,15,1,1,22.96,2.2,9.1
1802,2,15,1,1,22.97,2.2,9.1
1803,3,15,1,1,22.0372380952381,2.2,9.1
1804,4,15,1,1,21.35,2.2,9.1
1805,5,15,1,1,22.29,2.2,9.1
1806,6,15,1,1,22.0372380952381,2.2,9.1
1807,7,15,1,1,22.78,2.2,9.1
1808,8,15,1,1,21.39,2.2,9.1
1809,9,15,1,1,22.42,2.2,9.1
1810,10,15,1,1,21.15,2.2,9.1
1811,11,15,1,1,22.09,2.2,9.1
1812,12,15,1,1,21.1,2.2,9.1
1813,13,15,1,1,22.83,2.2,9.1
1814,14,15,1,1,22.45,2.2,9.1
1815,15,15,1,1,22.34,2.2,9.1
1816,16,15,1,1,22.35,2.2,9.1
1817,17,15,1,1,22.6,2.2,9.1
1818,18,15,1,1,22.63,2.2,9.1
1819,19,15,1,1,22.88,2.2,9.1
1820,20,15,1,1,21.78,2.2,9.1
1821,21,15,1,1,22.87,2.2,9.1
1822,22,15,1,1,22.79,2.2,9.1
1823,23,15,1,1,21.87,2.2,9.1
1824,24,15,1,1,22.0372380952381,2.2,9.1
1825,25,15,1,1,21.27,2.2,9.1
1826,26,15,1,1,22.04,2.2,9.1
1827,27,15,1,1,22.31,2.2,9.1
1828,28,15,1,1,20.26,2.2,9.1
1829,29,15,1,1,22.12,2.2,9.1
1830,30,15,1,1,21.4,2.2,9.1
1831,31,15,1,1,22.71,2.2,9.1
1832,32,15,1,1,22.76,2.2,9.1
1833,33,15,1,1,22.51,2.2,9.1
1834,34,15,1,1,22.33,2.2,9.1
1835,35,15,1,1,22.32,2.2,9.1
1836,36,15,1,1,21.99,2.2,9.1
1837,37,15,1,1,22.69,2.2,9.1
1838,38,15,1,1,22.0372380952381,2.2,9.1
1839,39,15,1,1,22.43,2.2,9.1
1840,40,15,1,1,22.0372380952381,2.2,9.1
1841,41,15,1,1,22.0372380952381,2.2,9.1
1842,42,15,1,1,21.84,2.2,9.1
1843,43,15,1,1,22.0372380952381,2.2,9.1
1844,44,15,1,1,21.78,2.2,9.1
1845,45,15,1,1,21.8,2.2,9.1
1846,46,15,1,1,22.0372380952381,2.2,9.1
1847,47,15,1,1,21.86,2.2,9.1
1848,48,15,1,1,22.17,2.2,9.1
1849,49,15,1,1,21.19,2.2,9.1
1850,50,15,1,1,21.17,2.2,9.1
1851,51,15,1,1,22.47,2.2,9.1
1852,52,15,1,1,22.66,2.2,9.1
1853,53,15,1,1,21.1,2.2,9.1
1854,54,15,1,1,22.78,2.2,9.1
1855,55,15,1,1,21.29,2.2,9.1
1856,56,15,1,1,20.12,2.2,9.1
1857,57,15,1,1,22.18,2.2,9.1
1858,58,15,1,1,22.26,2.2,9.1
1859,59,15,1,1,21.78,2.2,9.1
1860,60,15,1,1,22.3,2.2,9.1
1861,61,15,1,1,21.89,2.2,9.1
1862,62,15,1,1,22.33,2.2,9.1
1863,63,15,1,1,22.21,2.2,9.1
1864,64,15,1,1,22.14,2.2,9.1
1865,65,15,1,1,20.58,2.2,9.1
1866,66,15,1,1,21.79,2.2,9.1
1867,67,15,1,1,22.2,2.2,9.1
1868,68,15,1,1,22.22,2.2,9.1
1869,69,15,1,1,22.19,2.2,9.1
1870,70,15,1,1,21.86,2.2,9.1
1871,71,15,1,1,22.07,2.2,9.1
1872,72,15,1,1,22.2,2.2,9.1
1873,73,15,1,1,20.42,2.2,9.1
1874,74,15,1,1,22.61,2.2,9.1
1875,75,15,1,1,21.99,2.2,9.1
1876,76,15,1,1,22.33,2.2,9.1
1877,77,15,1,1,22.7,2.2,9.1
1878,78,15,1,1,22.75,2.2,9.1
1879,79,15,1,1,22.58,2.2,9.1
1880,80,15,1,1,21.53,2.2,9.1
1881,81,15,1,1,22.69,2.2,9.1
1882,82,15,1,1,22.59,2.2,9.1
1883,83,15,1,1,21.89,2.2,9.1
1884,84,15,1,1,21.96,2.2,9.1
1885,85,15,1,1,22.48,2.2,9.1
1886,86,15,1,1,21.45,2.2,9.1
1887,87,15,1,1,22.34,2.2,9.1
1888,88,15,1,1,21.83,2.2,9.1
1889,89,15,1,1,21.53,2.2,9.1
1890,90,15,1,1,22.12,2.2,9.1
1891,91,15,1,1,21.17,2.2,9.1
1892,92,15,1,1,22.0372380952381,2.2,9.1
1893,93,15,1,1,21.51,2.2,9.1
1894,94,15,1,1,22.3,2.2,9.1
1895,95,15,1,1,21.71,2.2,9.1
1896,96,15,1,1,22.45,2.2,9.1
1897,97,15,1,1,22.0372380952381,2.2,9.1
1898,98,15,1,1,22.91,2.2,9.1
1899,99,15,1,1,22.0,2.2,9.1
1900,100,15,1,1,22.61,2.2,9.1
1901,101,15,1,1,22.8,2.2,9.1
1902,102,15,1,1,22.0372380952381,2.2,9.1
1903,103,15,1,1,22.0372380952381,2.2,9.1
1904,104,15,1,1,22.0372380952381,2.2,9.1
1905,105,15,1,1,20.26,2.2,9.1
1906,106,15,1,1,21.7,2.2,9.1
1907,107,15,1,1,22.0372380952381,2.2,9.1
1908,108,15,1,1,21.83,2.2,9.1
1909,109,15,1,1,22.51,2.2,9.1
1910,110,15,1,1,21.9,2.2,9.1
1911,111,15,1,1,21.79,2.2,9.1
1912,112,15,1,1,22.87,2.2,9.1
1913,113,15,1,1,21.82,2.2,9.1
1914,114,15,1,1,21.1,2.2,9.1
1915,115,15,1,1,22.71,2.2,9.1
1916,116,15,1,1,21.18,2.2,9.1
1917,117,15,1,1,21.92,2.2,9.1
1918,118,15,1,1,22.0372380952381,2.2,9.1
1919,119,15,1,1,21.22,2.2,9.1
1920,0,16,1,1,21.4283495145631,2.4,9.3
1921,1,16,1,1,23.86,2.4,9.3
1922,2,16,1,1,22.58,2.4,9.3
1923,3,16,1,1,21.01,2.4,9.3
1924,4,16,1,1,20.32,2.4,9.3
1925,5,16,1,1,21.12,2.4,9.3
1926,6,16,1,1,20.96,2.4,9.3
1927,7,16,1,1,21.62,2.4,9.3
1928,8,16,1,1,21.12,2.4,9.3
1929,9,16,1,1,21.4283495145631,2.4,9.3
1930,10,16,1,1,21.74,2.4,9.3
1931,11,16,1,1,21.19,2.4,9.3
1932,12,16,1,1,21.4283495145631,2.4,9.3
1933,13,16,1,1,21.06,2.4,9.3
1934,14,16,1,1,22.31,2.4,9.3
1935,15,16,1,1,21.64,2.4,9.3
1936,16,16,1,1,21.29,2.4,9.3
1937,17,16,1,1,21.32,2.4,9.3
1938,18,16,1,1,20.98,2.4,9.3
1939,19,16,1,1,20.94,2.4,9.3
1940,20,16,1,1,21.08,2.4,9.3
1941,21,16,1,1,22.62,2.4,9.3
1942,22,16,1,1,21.4283495145631,2.4,9.3
1943,23,16,1,1,21.4283495145631,2.4,9.3
1944,24,16,1,1,20.85,2.4,9.3
1945,25,16,1,1,21.4283495145631,2.4,9.3
1946,26,16,1,1,20.71,2.4,9.3
1947,27,16,1,1,20.71,2.4,9.3
1948,28,16,1,1,21.02,2.4,9.3
1949,29,16,1,1,21.23,2.4,9.3
1950,30,16,1,1,20.98,2.4,9.3
1951,31,16,1,1,20.88,2.4,9.3
1952,32,16,1,1,20.75,2.4,9.3
1953,33,16,1,1,20.96,2.4,9.3
1954,34,16,1,1,20.9,2.4,9.3
1955,35,16,1,1,20.64,2.4,9.3
1956,36,16,1,1,20.59,2.4,9.3
1957,37,16,1,1,20.7,2.4,9.3
1958,38,16,1,1,22.31,2.4,9.3
1959,39,16,1,1,21.4283495145631,2.4,9.3
1960,40,16,1,1,22.48,2.4,9.3
1961,41,16,1,1,21.37,2.4,9.3
1962,42,16,1,1,20.77,2.4,9.3
1963,43,16,1,1,24.05,2.4,9.3
1964,44,16,1,1,21.01,2.4,9.3
1965,45,16,1,1,21.4283495145631,2.4,9.3
1966,46,16,1,1,20.44,2.4,9.3
1967,47,16,1,1,20.62,2.4,9.3
1968,48,16,1,1,20.95,2.4,9.3
1969,49,16,1,1,20.72,2.4,9.3
1970,50,16,1,1,20.36,2.4,9.3
1971,51,16,1,1,22.82,2.4,9.3
1972,52,16,1,1,21.13,2.4,9.3
1973,53,16,1,1,20.73,2.4,9.3
1974,54,16,1,1,25.04,2.4,9.3
1975,55,16,1,1,21.4283495145631,2.4,9.3
1976,56,16,1,1,21.62,2.4,9.3
1977,57,16,1,1,21.78,2.4,9.3
1978,58,16,1,1,23.82,2.4,9.3
1979,59,16,1,1,23.53,2.4,9.3
1980,60,16,1,1,20.87,2.4,9.3
1981,61,16,1,1,21.4283495145631,2.4,9.3
1982,62,16,1,1,23.29,2.4,9.3
1983,63,16,1,1,23.38,2.4,9.3
1984,64,16,1,1,21.24,2.4,9.3
1985,65,16,1,1,20.87,2.4,9.3
1986,66,16,1,1,21.4283495145631,2.4,9.3
1987,67,16,1,1,21.4283495145631,2.4,9.3
1988,68,16,1,1,23.38,2.4,9.3
1989,69,16,1,1,20.89,2.4,9.3
1990,70,16,1,1,20.45,2.4,9.3
1991,71,16,1,1,22.56,2.4,9.3
1992,72,16,1,1,22.51,2.4,9.3
1993,73,16,1,1,20.78,2.4,9.3
1994,74,16,1,1,21.3,2.4,9.3
1995,75,16,1,1,21.1,2.4,9.3
1996,76,16,1,1,20.4,2.4,9.3
1997,77,16,1,1,20.88,2.4,9.3
1998,78,16,1,1,21.27,2.4,9.3
1999,79,16,1,1,21.07,2.4,9.3
2000,80,16,1,1,20.72,2.4,9.3
2001,81,16,1,1,21.54,2.4,9.3
2002,82,16,1,1,21.4283495145631,2.4,9.3
2003,83,16,1,1,21.1,2.4,9.3
2004,84,16,1,1,20.87,2.4,9.3
2005,85,16,1,1,22.35,2.4,9.3
2006,86,16,1,1,21.96,2.4,9.3
2007,87,16,1,1,20.86,2.4,9.3
2008,88,16,1,1,21.11,2.4,9.3
2009,89,16,1,1,21.4283495145631,2.4,9.3
2010,90,16,1,1,22.76,2.4,9.3
2011,91,16,1,1,20.94,2.4,9.3
2012,92,16,1,1,21.4283495145631,2.4,9.3
2013,93,16,1,1,21.74,2.4,9.3
2014,94,16,1,1,21.4283495145631,2.4,9.3
2015,95,16,1,1,21.15,2.4,9.3
2016,96,16,1,1,20.55,2.4,9.3
2017,97,16,1,1,20.62,2.4,9.3
2018,98,16,1,1,20.28,2.4,9.3
2019,99,16,1,1,21.23,2.4,9.3
2020,100,16,1,1,20.62,2.4,9.3
2021,101,16,1,1,21.4283495145631,2.4,9.3
2022,102,16,1,1,22.98,2.4,9.3
2023,103,16,1,1,20.54,2.4,9.3
2024,104,16,1,1,21.53,2.4,9.3
2025,105,16,1,1,20.6,2.4,9.3
2026,106,16,1,1,20.96,2.4,9.3
2027,107,16,1,1,23.93,2.4,9.3
2028,108,16,1,1,22.02,2.4,9.3
2029,109,16,1,1,21.54,2.4,9.3
2030,110,16,1,1,22.35,2.4,9.3
2031,111,16,1,1,21.8,2.4,9.3
2032,112,16,1,1,20.96,2.4,9.3
2033,113,16,1,1,20.49,2.4,9.3
2034,114,16,1,1,21.5,2.4,9.3
2035,115,16,1,1,20.37,2.4,9.3
2036,116,16,1,1,20.43,2.4,9.3
2037,117,16,1,1,20.58,2.4,9.3
2038,118,16,1,1,20.7,2.4,9.3
2039,119,16,1,1,21.97,2.4,9.3
2040,0,17,1,6,20.83,3.6,7.2
2041,1,17,1,6,20.15,3.6,7.2
2042,2,17,1,6,20.46831775700934,3.6,7.2
2043,3,17,1,6,20.33,3.6,7.2
2044,4,17,1,6,20.6,3.6,7.2
2045,5,17,1,6,20.23,3.6,7.2
2046,6,17,1,6,20.04,3.6,7.2
2047,7,17,1,6,20.56,3.6,7.2
2048,8,17,1,6,20.52,3.6,7.2
2049,9,17,1,6,20.07,3.6,7.2
2050,10,17,1,6,20.24,3.6,7.2
2051,11,17,1,6,20.26,3.6,7.2
2052,12,17,1,6,20.8,3.6,7.2
2053,13,17,1,6,20.4,3.6,7.2
2054,14,17,1,6,20.81,3.6,7.2
2055,15,17,1,6,20.63,3.6,7.2
2056,16,17,1,6,20.68,3.6,7.2
2057,17,17,1,6,20.68,3.6,7.2
2058,18,17,1,6,20.37,3.6,7.2
2059,19,17,1,6,20.99,3.6,7.2
2060,20,17,1,6,20.1,3.6,7.2
2061,21,17,1,6,20.49,3.6,7.2
2062,22,17,1,6,20.63,3.6,7.2
2063,23,17,1,6,20.51,3.6,7.2
2064,24,17,1,6,20.46831775700934,3.6,7.2
2065,25,17,1,6,20.52,3.6,7.2
2066,26,17,1,6,20.53,3.6,7.2
2067,27,17,1,6,20.84,3.6,7.2
2068,28,17,1,6,20.93,3.6,7.2
2069,29,17,1,6,20.46831775700934,3.6,7.2
2070,30,17,1,6,20.34,3.6,7.2
2071,31,17,1,6,20.02,3.6,7.2
2072,32,17,1,6,20.46831775700934,3.6,7.2
2073,33,17,1,6,20.71,3.6,7.2
2074,34,17,1,6,20.36,3.6,7.2
2075,35,17,1,6,20.92,3.6,7.2
2076,36,17,1,6,20.43,3.6,7.2
2077,37,17,1,6,20.89,3.6,7.2
2078,38,17,1,6,20.13,3.6,7.2
2079,39,17,1,6,20.23,3.6,7.2
2080,40,17,1,6,20.18,3.6,7.2
2081,41,17,1,6,20.75,3.6,7.2
2082,42,17,1,6,20.14,3.6,7.2
2083,43,17,1,6,20.19,3.6,7.2
2084,44,17,1,6,20.69,3.6,7.2
2085,45,17,1,6,20.28,3.6,7.2
2086,46,17,1,6,20.35,3.6,7.2
2087,47,17,1,6,20.81,3.6,7.2
2088,48,17,1,6,20.93,3.6,7.2
2089,49,17,1,6,20.02,3.6,7.2
2090,50,17,1,6,20.31,3.6,7.2
2091,51,17,1,6,20.06,3.6,7.2
2092,52,17,1,6,20.74,3.6,7.2
2093,53,17,1,6,20.18,3.6,7.2
2094,54,17,1,6,20.72,3.6,7.2
2095,55,17,1,6,20.46831775700934,3.6,7.2
2096,56,17,1,6,20.19,3.6,7.2
2097,57,17,1,6,20.48,3.6,7.2
2098,58,17,1,6,20.11,3.6,7.2
2099,59,17,1,6,20.6,3.6,7.2
2100,60,17,1,6,20.76,3.6,7.2
2101,61,17,1,6,20.86,3.6,7.2
2102,62,17,1,6,20.97,3.6,7.2
2103,63,17,1,6,20.95,3.6,7.2
2104,64,17,1,6,20.95,3.6,7.2
2105,65,17,1,6,20.24,3.6,7.2
2106,66,17,1,6,20.46831775700934,3.6,7.2
2107,67,17,1,6,20.47,3.6,7.2
2108,68,17,1,6,20.91,3.6,7.2
2109,69,17,1,6,20.33,3.6,7.2
2110,70,17,1,6,20.32,3.6,7.2
2111,71,17,1,6,20.88,3.6,7.2
2112,72,17,1,6,20.02,3.6,7.2
2113,73,17,1,6,20.34,3.6,7.2
2114,74,17,1,6,20.61,3.6,7.2
2115,75,17,1,6,20.29,3.6,7.2
2116,76,17,1,6,20.67,3.6,7.2
2117,77,17,1,6,20.92,3.6,7.2
2118,78,17,1,6,20.91,3.6,7.2
2119,79,17,1,6,20.65,3.6,7.2
2120,80,17,1,6,20.06,3.6,7.2
2121,81,17,1,6,20.12,3.6,7.2
2122,82,17,1,6,20.51,3.6,7.2
2123,83,17,1,6,20.97,3.6,7.2
2124,84,17,1,6,20.42,3.6,7.2
2125,85,17,1,6,20.4,3.6,7.2
2126,86,17,1,6,20.04,3.6,7.2
2127,87,17,1,6,20.26,3.6,7.2
2128,88,17,1,6,20.13,3.6,7.2
2129,89,17,1,6,20.0,3.6,7.2
2130,90,17,1,6,20.14,3.6,7.2
2131,91,17,1,6,20.46831775700934,3.6,7.2
2132,92,17,1,6,20.73,3.6,7.2
2133,93,17,1,6,20.79,3.6,7.2
2134,94,17,1,6,20.46831775700934,3.6,7.2
2135,95,17,1,6,20.31,3.6,7.2
2136,96,17,1,6,20.36,3.6,7.2
2137,97,17,1,6,20.24,3.6,7.2
2138,98,17,1,6,20.63,3.6,7.2
2139,99,17,1,6,20.46831775700934,3.6,7.2
2140,100,17,1,6,20.11,3.6,7.2
2141,101,17,1,6,20.46831775700934,3.6,7.2
2142,102,17,1,6,20.46831775700934,3.6,7.2
2143,103,17,1,6,20.9,3.6,7.2
2144,104,17,1,6,20.37,3.6,7.2
2145,105,17,1,6,20.3,3.6,7.2
2146,106,17,1,6,20.46,3.6,7.2
2147,107,17,1,6,20.02,3.6,7.2
2148,108,17,1,6,20.36,3.6,7.2
2149,109,17,1,6,20.24,3.6,7.2
2150,110,17,1,6,20.35,3.6,7.2
2151,111,17,1,6,20.84,3.6,7.2
2152,112,17,1,6,20.05,3.6,7.2
2153,113,17,1,6,20.46831775700934,3.6,7.2
2154,114,17,1,6,20.21,3.6,7.2
2155,115,17,1,6,20.71,3.6,7.2
2156,116,17,1,6,20.42,3.6,7.2
2157,117,17,1,6,20.46831775700934,3.6,7.2
2158,118,17,1,6,20.49,3.6,7.2
2159,119,17,1,6,20.62,3.6,7.2
2160,0,18,1,2,22.55,3.2,8.9
2161,1,18,1,2,22.64,3.2,8.9
2162,2,18,1,2,22.01,3.2,8.9
2163,3,18,1,2,21.23,3.2,8.9
2164,4,18,1,2,21.51,3.2,8.9
2165,5,18,1,2,21.03,3.2,8.9
2166,6,18,1,2,21.66,3.2,8.9
2167,7,18,1,2,21.72,3.2,8.9
2168,8,18,1,2,21.998297872340423,3.2,8.9
2169,9,18,1,2,21.998297872340423,3.2,8.9
2170,10,18,1,2,20.18,3.2,8.9
2171,11,18,1,2,21.998297872340423,3.2,8.9
2172,12,18,1,2,22.98,3.2,8.9
2173,13,18,1,2,22.12,3.2,8.9
2174,14,18,1,2,21.91,3.2,8.9
2175,15,18,1,2,21.21,3.2,8.9
2176,16,18,1,2,21.998297872340423,3.2,8.9
2177,17,18,1,2,22.16,3.2,8.9
2178,18,18,1,2,21.33,3.2,8.9
2179,19,18,1,2,21.998297872340423,3.2,8.9
2180,20,18,1,2,21.62,3.2,8.9
2181,21,18,1,2,21.998297872340423,3.2,8.9
2182,22,18,1,2,22.8,3.2,8.9
2183,23,18,1,2,22.62,3.2,8.9
2184,24,18,1,2,22.21,3.2,8.9
2185,25,18,1,2,21.49,3.2,8.9
2186,26,18,1,2,22.22,3.2,8.9
2187,27,18,1,2,22.73,3.2,8.9
2188,28,18,1,2,22.65,3.2,8.9
2189,29,18,1,2,21.998297872340423,3.2,8.9
2190,30,18,1,2,21.79,3.2,8.9
2191,31,18,1,2,22.46,3.2,8.9
2192,32,18,1,2,22.61,3.2,8.9
2193,33,18,1,2,22.01,3.2,8.9
2194,34,18,1,2,21.998297872340423,3.2,8.9
2195,35,18,1,2,21.13,3.2,8.9
2196,36,18,1,2,20.89,3.2,8.9
2197,37,18,1,2,22.21,3.2,8.9
2198,38,18,1,2,22.43,3.2,8.9
2199,39,18,1,2,21.8,3.2,8.9
2200,40,18,1,2,22.52,3.2,8.9
2201,41,18,1,2,21.63,3.2,8.9
2202,42,18,1,2,21.998297872340423,3.2,8.9
2203,43,18,1,2,22.83,3.2,8.9
2204,44,18,1,2,22.45,3.2,8.9
2205,45,18,1,2,21.998297872340423,3.2,8.9
2206,46,18,1,2,22.03,3.2,8.9
2207,47,18,1,2,21.19,3.2,8.9
2208,48,18,1,2,21.69,3.2,8.9
2209,49,18,1,2,22.45,3.2,8.9
2210,50,18,1,2,22.56,3.2,8.9
2211,51,18,1,2,21.998297872340423,3.2,8.9
2212,52,18,1,2,21.39,3.2,8.9
2213,53,18,1,2,22.03,3.2,8.9
2214,54,18,1,2,21.79,3.2,8.9
2215,55,18,1,2,21.998297872340423,3.2,8.9
2216,56,18,1,2,21.65,3.2,8.9
2217,57,18,1,2,22.46,3.2,8.9
2218,58,18,1,2,21.2,3.2,8.9
2219,59,18,1,2,22.44,3.2,8.9
2220,60,18,1,2,20.66,3.2,8.9
2221,61,18,1,2,22.89,3.2,8.9
2222,62,18,1,2,21.91,3.2,8.9
2223,63,18,1,2,21.998297872340423,3.2,8.9
2224,64,18,1,2,22.5,3.2,8.9
2225,65,18,1,2,21.91,3.2,8.9
2226,66,18,1,2,22.67,3.2,8.9
2227,67,18,1,2,22.93,3.2,8.9
2228,68,18,1,2,21.998297872340423,3.2,8.9
2229,69,18,1,2,22.06,3.2,8.9
2230,70,18,1,2,22.27,3.2,8.9
2231,71,18,1,2,21.998297872340423,3.2,8.9
2232,72,18,1,2,20.49,3.2,8.9
2233,73,18,1,2,21.998297872340423,3.2,8.9
2234,74,18,1,2,22.26,3.2,8.9
2235,75,18,1,2,21.31,3.2,8.9
2236,76,18,1,2,21.33,3.2,8.9
2237,77,18,1,2,22.89,3.2,8.9
2238,78,18,1,2,21.998297872340423,3.2,8.9
2239,79,18,1,2,21.03,3.2,8.9
2240,80,18,1,2,22.5,3.2,8.9
2241,81,18,1,2,22.48,3.2,8.9
2242,82,18,1,2,21.998297872340423,3.2,8.9
2243,83,18,1,2,21.998297872340423,3.2,8.9
2244,84,18,1,2,22.52,3.2,8.9
2245,85,18,1,2,21.6,3.2,8.9
2246,86,18,1,2,22.01,3.2,8.9
2247,87,18,1,2,21.48,3.2,8.9
2248,88,18,1,2,21.998297872340423,3.2,8.9
2249,89,18,1,2,22.66,3.2,8.9
2250,90,18,1,2,21.998297872340423,3.2,8.9
2251,91,18,1,2,21.998297872340423,3.2,8.9
2252,92,18,1,2,22.56,3.2,8.9
2253,93,18,1,2,22.19,3.2,8.9
2254,94,18,1,2,21.28,3.2,8.9
2255,95,18,1,2,21.998297872340423,3.2,8.9
2256,96,18,1,2,21.67,3.2,8.9
2257,97,18,1,2,22.73,3.2,8.9
2258,98,18,1,2,22.43,3.2,8.9
2259,99,18,1,2,21.03,3.2,8.9
2260,100,18,1,2,21.88,3.2,8.9
2261,101,18,1,2,22.87,3.2,8.9
2262,102,18,1,2,20.89,3.2,8.9
2263,103,18,1,2,21.7,3.2,8.9
2264,104,18,1,2,21.19,3.2,8.9
2265,105,18,1,2,22.02,3.2,8.9
2266,106,18,1,2,22.62,3.2,8.9
2267,107,18,1,2,22.94,3.2,8.9
2268,108,18,1,2,22.46,3.2,8.9
2269,109,18,1,2,22.04,3.2,8.9
2270,110,18,1,2,22.4,3.2,8.9
2271,111,18,1,2,21.5,3.2,8.9
2272,112,18,1,2,21.998297872340423,3.2,8.9
2273,113,18,1,2,21.998297872340423,3.2,8.9
2274,114,18,1,2,22.29,3.2,8.9
2275,115,18,1,2,21.26,3.2,8.9
2276,116,18,1,2,22.81,3.2,8.9
2277,117,18,1,2,22.76,3.2,8.9
2278,118,18,1,2,21.998297872340423,3.2,8.9
2279,119,18,1,2,21.74,3.2,8.9
2280,0,19,2,3,21.95,5.7,8.2
2281,1,19,2,3,21.69,5.7,8.2
2282,2,19,2,3,22.08,5.7,8.2
2283,3,19,2,3,22.18,5.7,8.2
2284,4,19,2,3,22.18,5.7,8.2
2285,5,19,2,3,22.41,5.7,8.2
2286,6,19,2,3,22.015102040816323,5.7,8.2
2287,7,19,2,3,21.82,5.7,8.2
2288,8,19,2,3,21.98,5.7,8.2
2289,9,19,2,3,22.0,5.7,8.2
2290,10,19,2,3,21.65,5.7,8.2
2291,11,19,2,3,21.91,5.7,8.2
2292,12,19,2,3,21.86,5.7,8.2
