timestamp,id,area,subarea,temperature,longitude,latitude
6,17,1,6,20.04,3.6,7.2
7,17,1,6,20.56,3.6,7.2
8,17,1,6,20.52,3.6,7.2
9,17,1,6,20.07,3.6,7.2
10,17,1,6,20.24,3.6,7.2
11,17,1,6,20.26,3.6,7.2
12,17,1,6,20.8,3.6,7.2
13,17,1,6,20.4,3.6,7.2
14,17,1,6,20.81,3.6,7.2
15,17,1,6,20.63,3.6,7.2
16,17,1,6,20.68,3.6,7.2
17,17,1,6,20.68,3.6,7.2
18,17,1,6,20.37,3.6,7.2
19,17,1,6,20.99,3.6,7.2
20,17,1,6,20.1,3.6,7.2
21,17,1,6,20.49,3.6,7.2
22,17,1,6,20.63,3.6,7.2
23,17,1,6,20.51,3.6,7.2
24,17,1,6,nan,3.6,7.2
25,17,1,6,20.52,3.6,7.2
26,17,1,6,20.53,3.6,7.2
27,17,1,6,20.84,3.6,7.2
28,17,1,6,20.93,3.6,7.2
29,17,1,6,nan,3.6,7.2
30,17,1,6,20.34,3.6,7.2
31,17,1,6,20.02,3.6,7.2
32,17,1,6,nan,3.6,7.2
33,17,1,6,20.71,3.6,7.2
34,17,1,6,20.36,3.6,7.2
35,17,1,6,20.92,3.6,7.2
36,17,1,6,20.43,3.6,7.2
37,17,1,6,20.89,3.6,7.2
38,17,1,6,20.13,3.6,7.2
39,17,1,6,20.23,3.6,7.2
40,17,1,6,20.18,3.6,7.2
41,17,1,6,20.75,3.6,7.2
42,17,1,6,20.14,3.6,7.2
43,17,1,6,20.19,3.6,7.2
44,17,1,6,20.69,3.6,7.2
45,17,1,6,20.28,3.6,7.2
46,17,1,6,20.35,3.6,7.2
47,17,1,6,20.81,3.6,7.2
48,17,1,6,20.93,3.6,7.2
49,17,1,6,20.02,3.6,7.2
50,17,1,6,20.31,3.6,7.2
51,17,1,6,20.06,3.6,7.2
52,17,1,6,20.74,3.6,7.2
53,17,1,6,20.18,3.6,7.2
54,17,1,6,20.72,3.6,7.2
55,17,1,6,nan,3.6,7.2
56,17,1,6,20.19,3.6,7.2
57,17,1,6,20.48,3.6,7.2
58,17,1,6,20.11,3.6,7.2
59,17,1,6,20.6,3.6,7.2
60,17,1,6,20.76,3.6,7.2
61,17,1,6,20.86,3.6,7.2
62,17,1,6,20.97,3.6,7.2
63,17,1,6,20.95,3.6,7.2
64,17,1,6,20.95,3.6,7.2
65,17,1,6,20.24,3.6,7.2
66,17,1,6,nan,3.6,7.2
67,17,1,6,20.47,3.6,7.2
68,17,1,6,20.91,3.6,7.2
69,17,1,6,20.33,3.6,7.2
70,17,1,6,20.32,3.6,7.2
71,17,1,6,20.88,3.6,7.2
72,17,1,6,20.02,3.6,7.2
73,17,1,6,20.34,3.6,7.2
74,17,1,6,20.61,3.6,7.2
75,17,1,6,20.29,3.6,7.2
76,17,1,6,20.67,3.6,7.2
77,17,1,6,20.92,3.6,7.2
78,17,1,6,20.91,3.6,7.2
79,17,1,6,20.65,3.6,7.2
80,17,1,6,20.06,3.6,7.2
81,17,1,6,20.12,3.6,7.2
82,17,1,6,20.51,3.6,7.2
83,17,1,6,20.97,3.6,7.2
84,17,1,6,20.42,3.6,7.2
85,17,1,6,20.4,3.6,7.2
86,17,1,6,20.04,3.6,7.2
87,17,1,6,20.26,3.6,7.2
88,17,1,6,20.13,3.6,7.2
89,17,1,6,20,3.6,7.2
90,17,1,6,20.14,3.6,7.2
91,17,1,6,nan,3.6,7.2
92,17,1,6,20.73,3.6,7.2
93,17,1,6,20.79,3.6,7.2
94,17,1,6,nan,3.6,7.2
95,17,1,6,20.31,3.6,7.2
96,17,1,6,20.36,3.6,7.2
97,17,1,6,20.24,3.6,7.2
98,17,1,6,20.63,3.6,7.2
99,17,1,6,nan,3.6,7.2
100,17,1,6,20.11,3.6,7.2
101,17,1,6,nan,3.6,7.2
102,17,1,6,nan,3.6,7.2
103,17,1,6,20.9,3.6,7.2
104,17,1,6,20.37,3.6,7.2
105,17,1,6,20.3,3.6,7.2
106,17,1,6,20.46,3.6,7.2
107,17,1,6,20.02,3.6,7.2
108,17,1,6,20.36,3.6,7.2
109,17,1,6,20.24,3.6,7.2
110,17,1,6,20.35,3.6,7.2
111,17,1,6,20.84,3.6,7.2
112,17,1,6,20.05,3.6,7.2
113,17,1,6,nan,3.6,7.2
114,17,1,6,20.21,3.6,7.2
115,17,1,6,20.71,3.6,7.2
116,17,1,6,20.42,3.6,7.2
117,17,1,6,nan,3.6,7.2
118,17,1,6,20.49,3.6,7.2
119,17,1,6,20.62,3.6,7.2
0,18,1,2,22.55,3.2,8.9
1,18,1,2,22.64,3.2,8.9
2,18,1,2,22.01,3.2,8.9
3,18,1,2,21.23,3.2,8.9
4,18,1,2,21.51,3.2,8.9
5,18,1,2,21.03,3.2,8.9
6,18,1,2,21.66,3.2,8.9
7,18,1,2,21.72,3.2,8.9
8,18,1,2,nan,3.2,8.9
9,18,1,2,nan,3.2,8.9
10,18,1,2,20.18,3.2,8.9
11,18,1,2,nan,3.2,8.9
12,18,1,2,22.98,3.2,8.9
13,18,1,2,22.12,3.2,8.9
14,18,1,2,21.91,3.2,8.9
15,18,1,2,21.21,3.2,8.9
16,18,1,2,nan,3.2,8.9
17,18,1,2,22.16,3.2,8.9
18,18,1,2,21.33,3.2,8.9
19,18,1,2,nan,3.2,8.9
20,18,1,2,21.62,3.2,8.9
21,18,1,2,nan,3.2,8.9
22,18,1,2,22.8,3.2,8.9
23,18,1,2,22.62,3.2,8.9
24,18,1,2,22.21,3.2,8.9
25,18,1,2,21.49,3.2,8.9
26,18,1,2,22.22,3.2,8.9
27,18,1,2,22.73,3.2,8.9
28,18,1,2,22.65,3.2,8.9
29,18,1,2,nan,3.2,8.9
30,18,1,2,21.79,3.2,8.9
31,18,1,2,22.46,3.2,8.9
32,18,1,2,22.61,3.2,8.9
33,18,1,2,22.01,3.2,8.9
34,18,1,2,nan,3.2,8.9
35,18,1,2,21.13,3.2,8.9
36,18,1,2,20.89,3.2,8.9
37,18,1,2,22.21,3.2,8.9
38,18,1,2,22.43,3.2,8.9
39,18,1,2,21.8,3.2,8.9
40,18,1,2,22.52,3.2,8.9
41,18,1,2,21.63,3.2,8.9
42,18,1,2,nan,3.2,8.9
43,18,1,2,22.83,3.2,8.9
44,18,1,2,22.45,3.2,8.9
45,18,1,2,nan,3.2,8.9
46,18,1,2,22.03,3.2,8.9
47,18,1,2,21.19,3.2,8.9
48,18,1,2,21.69,3.2,8.9
49,18,1,2,22.45,3.2,8.9
50,18,1,2,22.56,3.2,8.9
51,18,1,2,nan,3.2,8.9
52,18,1,2,21.39,3.2,8.9
53,18,1,2,22.03,3.2,8.9
54,18,1,2,21.79,3.2,8.9
55,18,1,2,nan,3.2,8.9
56,18,1,2,21.65,3.2,8.9
57,18,1,2,22.46,3.2,8.9
58,18,1,2,21.2,3.2,8.9
59,18,1,2,22.44,3.2,8.9
60,18,1,2,20.66,3.2,8.9
61,18,1,2,22.89,3.2,8.9
62,18,1,2,21.91,3.2,8.9
63,18,1,2,nan,3.2,8.9
64,18,1,2,22.5,3.2,8.9
65,18,1,2,21.91,3.2,8.9
66,18,1,2,22.67,3.2,8.9
67,18,1,2,22.93,3.2,8.9
68,18,1,2,nan,3.2,8.9
69,18,1,2,22.06,3.2,8.9
70,18,1,2,22.27,3.2,8.9
71,18,1,2,nan,3.2,8.9
72,18,1,2,20.49,3.2,8.9
73,18,1,2,nan,3.2,8.9
74,18,1,2,22.26,3.2,8.9
75,18,1,2,21.31,3.2,8.9
76,18,1,2,21.33,3.2,8.9
77,18,1,2,22.89,3.2,8.9
78,18,1,2,nan,3.2,8.9
79,18,1,2,21.03,3.2,8.9
80,18,1,2,22.5,3.2,8.9
81,18,1,2,22.48,3.2,8.9
82,18,1,2,nan,3.2,8.9
83,18,1,2,nan,3.2,8.9
84,18,1,2,22.52,3.2,8.9
85,18,1,2,21.6,3.2,8.9
86,18,1,2,22.01,3.2,8.9
87,18,1,2,21.48,3.2,8.9
88,18,1,2,nan,3.2,8.9
89,18,1,2,22.66,3.2,8.9
90,18,1,2,nan,3.2,8.9
91,18,1,2,nan,3.2,8.9
92,18,1,2,22.56,3.2,8.9
93,18,1,2,22.19,3.2,8.9
94,18,1,2,21.28,3.2,8.9
95,18,1,2,nan,3.2,8.9
96,18,1,2,21.67,3.2,8.9
97,18,1,2,22.73,3.2,8.9
98,18,1,2,22.43,3.2,8.9
99,18,1,2,21.03,3.2,8.9
100,18,1,2,21.88,3.2,8.9
101,18,1,2,22.87,3.2,8.9
102,18,1,2,20.89,3.2,8.9
103,18,1,2,21.7,3.2,8.9
104,18,1,2,21.19,3.2,8.9
105,18,1,2,22.02,3.2,8.9
106,18,1,2,22.62,3.2,8.9
107,18,1,2,22.94,3.2,8.9
108,18,1,2,22.46,3.2,8.9
109,18,1,2,22.04,3.2,8.9
110,18,1,2,22.4,3.2,8.9
111,18,1,2,21.5,3.2,8.9
112,18,1,2,nan,3.2,8.9
113,18,1,2,nan,3.2,8.9
114,18,1,2,22.29,3.2,8.9
115,18,1,2,21.26,3.2,8.9
116,18,1,2,22.81,3.2,8.9
117,18,1,2,22.76,3.2,8.9
118,18,1,2,nan,3.2,8.9
119,18,1,2,21.74,3.2,8.9
0,19,2,3,21.95,5.7,8.2
1,19,2,3,21.69,5.7,8.2
2,19,2,3,22.08,5.7,8.2
3,19,2,3,22.18,5.7,8.2
4,19,2,3,22.18,5.7,8.2
5,19,2,3,22.41,5.7,8.2
6,19,2,3,nan,5.7,8.2
7,19,2,3,21.82,5.7,8.2
8,19,2,3,21.98,5.7,8.2
9,19,2,3,22,5.7,8.2
10,19,2,3,21.65,5.7,8.2
11,19,2,3,21.91,5.7,8.2
12,19,2,3,21.86,5.7,8.2
13,19,2,3,22.08,5.7,8.2
14,19,2,3,22.36,5.7,8.2
15,19,2,3,21.79,5.7,8.2
16,19,2,3,21.81,5.7,8.2
17,19,2,3,nan,5.7,8.2
18,19,2,3,21.72,5.7,8.2
19,19,2,3,nan,5.7,8.2
20,19,2,3,21.96,5.7,8.2
21,19,2,3,21.87,5.7,8.2
22,19,2,3,22.04,5.7,8.2
23,19,2,3,22.16,5.7,8.2
24,19,2,3,21.85,5.7,8.2
25,19,2,3,nan,5.7,8.2
26,19,2,3,22.03,5.7,8.2
27,19,2,3,22.3,5.7,8.2
28,19,2,3,21.8,5.7,8.2
29,19,2,3,21.89,5.7,8.2
30,19,2,3,21.87,5.7,8.2
31,19,2,3,22.1,5.7,8.2
32,19,2,3,21.91,5.7,8.2
33,19,2,3,nan,5.7,8.2
34,19,2,3,nan,5.7,8.2
35,19,2,3,nan,5.7,8.2
36,19,2,3,22.21,5.7,8.2
37,19,2,3,nan,5.7,8.2
38,19,2,3,22.14,5.7,8.2
39,19,2,3,22.07,5.7,8.2
40,19,2,3,22.27,5.7,8.2
41,19,2,3,21.93,5.7,8.2
42,19,2,3,21.96,5.7,8.2
43,19,2,3,nan,5.7,8.2
44,19,2,3,21.78,5.7,8.2
45,19,2,3,22.03,5.7,8.2
46,19,2,3,22.06,5.7,8.2
47,19,2,3,22.03,5.7,8.2
48,19,2,3,21.79,5.7,8.2
49,19,2,3,21.87,5.7,8.2
50,19,2,3,nan,5.7,8.2
51,19,2,3,nan,5.7,8.2
52,19,2,3,22.16,5.7,8.2
53,19,2,3,22.12,5.7,8.2
54,19,2,3,22.05,5.7,8.2
55,19,2,3,22.07,5.7,8.2
56,19,2,3,22.11,5.7,8.2
57,19,2,3,21.6,5.7,8.2
58,19,2,3,21.78,5.7,8.2
59,19,2,3,22.17,5.7,8.2
60,19,2,3,22.46,5.7,8.2
61,19,2,3,21.97,5.7,8.2
62,19,2,3,22.2,5.7,8.2
63,19,2,3,21.96,5.7,8.2
64,19,2,3,21.84,5.7,8.2
65,19,2,3,21.94,5.7,8.2
66,19,2,3,22.1,5.7,8.2
67,19,2,3,21.92,5.7,8.2
68,19,2,3,22.17,5.7,8.2
69,19,2,3,22.29,5.7,8.2
70,19,2,3,nan,5.7,8.2
71,19,2,3,nan,5.7,8.2
72,19,2,3,nan,5.7,8.2
73,19,2,3,22.13,5.7,8.2
74,19,2,3,21.91,5.7,8.2
75,19,2,3,21.78,5.7,8.2
76,19,2,3,nan,5.7,8.2
77,19,2,3,nan,5.7,8.2
78,19,2,3,nan,5.7,8.2
79,19,2,3,21.99,5.7,8.2
80,19,2,3,21.66,5.7,8.2
81,19,2,3,22.04,5.7,8.2
82,19,2,3,22.02,5.7,8.2
83,19,2,3,22.22,5.7,8.2
84,19,2,3,21.85,5.7,8.2
85,19,2,3,22.33,5.7,8.2
86,19,2,3,21.94,5.7,8.2
87,19,2,3,nan,5.7,8.2
88,19,2,3,21.85,5.7,8.2
89,19,2,3,21.92,5.7,8.2
90,19,2,3,22.21,5.7,8.2
91,19,2,3,21.96,5.7,8.2
92,19,2,3,21.91,5.7,8.2
93,19,2,3,22,5.7,8.2
94,19,2,3,22.01,5.7,8.2
95,19,2,3,22.19,5.7,8.2
96,19,2,3,22.03,5.7,8.2
97,19,2,3,22.38,5.7,8.2
98,19,2,3,22.28,5.7,8.2
99,19,2,3,22.29,5.7,8.2
100,19,2,3,nan,5.7,8.2
101,19,2,3,22.01,5.7,8.2
102,19,2,3,nan,5.7,8.2
103,19,2,3,22.07,5.7,8.2
104,19,2,3,21.66,5.7,8.2
105,19,2,3,22,5.7,8.2
106,19,2,3,22.17,5.7,8.2
107,19,2,3,22.09,5.7,8.2
108,19,2,3,21.86,5.7,8.2
109,19,2,3,22.22,5.7,8.2
110,19,2,3,21.99,5.7,8.2
111,19,2,3,21.82,5.7,8.2
112,19,2,3,22.27,5.7,8.2
113,19,2,3,21.8,5.7,8.2
114,19,2,3,22.07,5.7,8.2
115,19,2,3,21.93,5.7,8.2
116,19,2,3,22.16,5.7,8.2
117,19,2,3,nan,5.7,8.2
118,19,2,3,22.16,5.7,8.2
119,19,2,3,nan,5.7,8.2
0,20,2,4,21.86,8.6,8.2
1,20,2,4,21.75,8.6,8.2
2,20,2,4,22.19,8.6,8.2
3,20,2,4,22.39,8.6,8.2
4,20,2,4,22.59,8.6,8.2
5,20,2,4,21.71,8.6,8.2
6,20,2,4,21.63,8.6,8.2
7,20,2,4,22.09,8.6,8.2
8,20,2,4,21.72,8.6,8.2
9,20,2,4,22.04,8.6,8.2
10,20,2,4,21.8,8.6,8.2
11,20,2,4,21.78,8.6,8.2
12,20,2,4,21.54,8.6,8.2
13,20,2,4,21.51,8.6,8.2
14,20,2,4,22.13,8.6,8.2
15,20,2,4,22.84,8.6,8.2
16,20,2,4,21.96,8.6,8.2
17,20,2,4,21.68,8.6,8.2
18,20,2,4,21.86,8.6,8.2
19,20,2,4,22.1,8.6,8.2
20,20,2,4,22.1,8.6,8.2
21,20,2,4,21.65,8.6,8.2
22,20,2,4,nan,8.6,8.2
23,20,2,4,22.08,8.6,8.2
24,20,2,4,21.76,8.6,8.2
25,20,2,4,22.54,8.6,8.2
26,20,2,4,nan,8.6,8.2
27,20,2,4,21.92,8.6,8.2
28,20,2,4,21.94,8.6,8.2
29,20,2,4,21.63,8.6,8.2
30,20,2,4,21.7,8.6,8.2
31,20,2,4,nan,8.6,8.2
32,20,2,4,21.89,8.6,8.2
33,20,2,4,22.71,8.6,8.2
34,20,2,4,22.69,8.6,8.2
35,20,2,4,22.32,8.6,8.2
36,20,2,4,nan,8.6,8.2
37,20,2,4,nan,8.6,8.2
38,20,2,4,21.95,8.6,8.2
39,20,2,4,21.46,8.6,8.2
40,20,2,4,22.14,8.6,8.2
41,20,2,4,nan,8.6,8.2
42,20,2,4,nan,8.6,8.2
43,20,2,4,21.58,8.6,8.2
44,20,2,4,nan,8.6,8.2
45,20,2,4,22.02,8.6,8.2
46,20,2,4,21.94,8.6,8.2
47,20,2,4,22.27,8.6,8.2
48,20,2,4,21.79,8.6,8.2
49,20,2,4,21.81,8.6,8.2
50,20,2,4,22.01,8.6,8.2
51,20,2,4,22.06,8.6,8.2
52,20,2,4,21.48,8.6,8.2
53,20,2,4,nan,8.6,8.2
54,20,2,4,21.89,8.6,8.2
55,20,2,4,nan,8.6,8.2
56,20,2,4,21.7,8.6,8.2
57,20,2,4,22.11,8.6,8.2
58,20,2,4,21.96,8.6,8.2
59,20,2,4,nan,8.6,8.2
60,20,2,4,21.78,8.6,8.2
61,20,2,4,21.95,8.6,8.2
62,20,2,4,21.95,8.6,8.2
63,20,2,4,21.94,8.6,8.2
64,20,2,4,22.16,8.6,8.2
65,20,2,4,nan,8.6,8.2
66,20,2,4,nan,8.6,8.2
67,20,2,4,21.62,8.6,8.2
68,20,2,4,22.04,8.6,8.2
69,20,2,4,21.85,8.6,8.2
70,20,2,4,21.94,8.6,8.2
71,20,2,4,21.64,8.6,8.2
72,20,2,4,22.37,8.6,8.2
73,20,2,4,21.56,8.6,8.2
74,20,2,4,21.69,8.6,8.2
75,20,2,4,21.97,8.6,8.2
76,20,2,4,22.25,8.6,8.2
77,20,2,4,22.4,8.6,8.2
78,20,2,4,21.96,8.6,8.2
79,20,2,4,22.61,8.6,8.2
80,20,2,4,22.11,8.6,8.2
81,20,2,4,21.79,8.6,8.2
82,20,2,4,21.49,8.6,8.2
83,20,2,4,22,8.6,8.2
84,20,2,4,nan,8.6,8.2
85,20,2,4,21.81,8.6,8.2
86,20,2,4,21.58,8.6,8.2
87,20,2,4,22.25,8.6,8.2
88,20,2,4,22.15,8.6,8.2
89,20,2,4,21.64,8.6,8.2
90,20,2,4,nan,8.6,8.2
91,20,2,4,21.54,8.6,8.2
92,20,2,4,22.02,8.6,8.2
93,20,2,4,22.4,8.6,8.2
94,20,2,4,22.62,8.6,8.2
95,20,2,4,21.77,8.6,8.2
96,20,2,4,21.87,8.6,8.2
97,20,2,4,22.19,8.6,8.2
98,20,2,4,22.08,8.6,8.2
99,20,2,4,21.7,8.6,8.2
100,20,2,4,22.21,8.6,8.2
101,20,2,4,22.41,8.6,8.2
102,20,2,4,21.61,8.6,8.2
103,20,2,4,21.7,8.6,8.2
104,20,2,4,21.6,8.6,8.2
105,20,2,4,21.76,8.6,8.2
106,20,2,4,22.38,8.6,8.2
107,20,2,4,22.57,8.6,8.2
108,20,2,4,22.23,8.6,8.2
109,20,2,4,22.65,8.6,8.2
110,20,2,4,22.23,8.6,8.2
111,20,2,4,21.45,8.6,8.2
112,20,2,4,21.84,8.6,8.2
113,20,2,4,22.77,8.6,8.2
114,20,2,4,22.06,8.6,8.2
115,20,2,4,22.07,8.6,8.2
116,20,2,4,21.41,8.6,8.2
117,20,2,4,21.88,8.6,8.2
118,20,2,4,21.85,8.6,8.2
119,20,2,4,nan,8.6,8.2
0,21,2,4,21.7,8.9,9.3
1,21,2,4,21.06,8.9,9.3
2,21,2,4,21.58,8.9,9.3
3,21,2,4,21.23,8.9,9.3
4,21,2,4,nan,8.9,9.3
5,21,2,4,21.14,8.9,9.3
6,21,2,4,21.29,8.9,9.3
7,21,2,4,21.87,8.9,9.3
8,21,2,4,21.78,8.9,9.3
9,21,2,4,21.02,8.9,9.3
10,21,2,4,21.82,8.9,9.3
11,21,2,4,21.1,8.9,9.3
12,21,2,4,21.28,8.9,9.3
13,21,2,4,nan,8.9,9.3
14,21,2,4,21.62,8.9,9.3
15,21,2,4,21.72,8.9,9.3
16,21,2,4,21.31,8.9,9.3
17,21,2,4,21.57,8.9,9.3
18,21,2,4,21.75,8.9,9.3
19,21,2,4,nan,8.9,9.3
20,21,2,4,21.01,8.9,9.3
21,21,2,4,21.9,8.9,9.3
22,21,2,4,nan,8.9,9.3
23,21,2,4,21.96,8.9,9.3
24,21,2,4,21.75,8.9,9.3
25,21,2,4,21.36,8.9,9.3
26,21,2,4,21.4,8.9,9.3
27,21,2,4,21.22,8.9,9.3
28,21,2,4,21.16,8.9,9.3
29,21,2,4,21.56,8.9,9.3
30,21,2,4,21.7,8.9,9.3
31,21,2,4,21.23,8.9,9.3
32,21,2,4,21.46,8.9,9.3
33,21,2,4,21.89,8.9,9.3
34,21,2,4,21.93,8.9,9.3
35,21,2,4,21.15,8.9,9.3
36,21,2,4,21.1,8.9,9.3
37,21,2,4,21.32,8.9,9.3
38,21,2,4,21.33,8.9,9.3
39,21,2,4,nan,8.9,9.3
40,21,2,4,21.26,8.9,9.3
41,21,2,4,21.68,8.9,9.3
42,21,2,4,21.27,8.9,9.3
43,21,2,4,21.07,8.9,9.3
44,21,2,4,21.61,8.9,9.3
45,21,2,4,21.59,8.9,9.3
46,21,2,4,21.83,8.9,9.3
47,21,2,4,21.55,8.9,9.3
48,21,2,4,21.97,8.9,9.3
49,21,2,4,nan,8.9,9.3
50,21,2,4,21.75,8.9,9.3
51,21,2,4,21.26,8.9,9.3
52,21,2,4,21.36,8.9,9.3
53,21,2,4,21.44,8.9,9.3
54,21,2,4,21.91,8.9,9.3
55,21,2,4,21.79,8.9,9.3
56,21,2,4,21.49,8.9,9.3
57,21,2,4,21.93,8.9,9.3
58,21,2,4,nan,8.9,9.3
59,21,2,4,nan,8.9,9.3
60,21,2,4,nan,8.9,9.3
61,21,2,4,21.55,8.9,9.3
62,21,2,4,21.57,8.9,9.3
63,21,2,4,21.69,8.9,9.3
64,21,2,4,21.36,8.9,9.3
65,21,2,4,21.51,8.9,9.3
66,21,2,4,21.06,8.9,9.3
67,21,2,4,21.81,8.9,9.3
68,21,2,4,21.6,8.9,9.3
69,21,2,4,21.5,8.9,9.3
70,21,2,4,21.62,8.9,9.3
71,21,2,4,21.89,8.9,9.3
72,21,2,4,21.95,8.9,9.3
73,21,2,4,21.4,8.9,9.3
74,21,2,4,21.99,8.9,9.3
75,21,2,4,21.9,8.9,9.3
76,21,2,4,21.53,8.9,9.3
77,21,2,4,21.47,8.9,9.3
78,21,2,4,21.85,8.9,9.3
79,21,2,4,21.4,8.9,9.3
80,21,2,4,21.89,8.9,9.3
81,21,2,4,21.58,8.9,9.3
82,21,2,4,nan,8.9,9.3
83,21,2,4,nan,8.9,9.3
84,21,2,4,nan,8.9,9.3
85,21,2,4,21.66,8.9,9.3
86,21,2,4,21.39,8.9,9.3
87,21,2,4,nan,8.9,9.3
88,21,2,4,21.73,8.9,9.3
89,21,2,4,21.59,8.9,9.3
90,21,2,4,21.63,8.9,9.3
91,21,2,4,nan,8.9,9.3
92,21,2,4,21.85,8.9,9.3
93,21,2,4,21.32,8.9,9.3
94,21,2,4,21.11,8.9,9.3
95,21,2,4,21.97,8.9,9.3
96,21,2,4,nan,8.9,9.3
97,21,2,4,21.84,8.9,9.3
98,21,2,4,21,8.9,9.3
99,21,2,4,21.42,8.9,9.3
100,21,2,4,21.06,8.9,9.3
101,21,2,4,21.69,8.9,9.3
102,21,2,4,21.2,8.9,9.3
103,21,2,4,21.63,8.9,9.3
104,21,2,4,21.88,8.9,9.3
105,21,2,4,21.54,8.9,9.3
106,21,2,4,21.62,8.9,9.3
107,21,2,4,21.24,8.9,9.3
108,21,2,4,21.65,8.9,9.3
109,21,2,4,21.26,8.9,9.3
110,21,2,4,21.68,8.9,9.3
111,21,2,4,21.23,8.9,9.3
112,21,2,4,21.95,8.9,9.3
113,21,2,4,21.1,8.9,9.3
114,21,2,4,21.8,8.9,9.3
115,21,2,4,nan,8.9,9.3
116,21,2,4,21.46,8.9,9.3
117,21,2,4,21.87,8.9,9.3
118,21,2,4,nan,8.9,9.3
119,21,2,4,21.87,8.9,9.3
0,22,2,3,22.32,5.9,7.8
1,22,2,3,22.36,5.9,7.8
2,22,2,3,23.37,5.9,7.8
3,22,2,3,nan,5.9,7.8
4,22,2,3,22.91,5.9,7.8
5,22,2,3,23.28,5.9,7.8
6,22,2,3,23.02,5.9,7.8
7,22,2,3,23.98,5.9,7.8
8,22,2,3,23.27,5.9,7.8
9,22,2,3,nan,5.9,7.8
10,22,2,3,23.55,5.9,7.8
11,22,2,3,23.4,5.9,7.8
12,22,2,3,23.05,5.9,7.8
13,22,2,3,22.07,5.9,7.8
14,22,2,3,23.53,5.9,7.8
15,22,2,3,22.74,5.9,7.8
16,22,2,3,23.15,5.9,7.8
17,22,2,3,21.13,5.9,7.8
18,22,2,3,23.88,5.9,7.8
19,22,2,3,23.94,5.9,7.8
20,22,2,3,23.35,5.9,7.8
21,22,2,3,23.73,5.9,7.8
22,22,2,3,nan,5.9,7.8
23,22,2,3,22.76,5.9,7.8
24,22,2,3,23.66,5.9,7.8
25,22,2,3,23.04,5.9,7.8
26,22,2,3,23.84,5.9,7.8
27,22,2,3,22.03,5.9,7.8
28,22,2,3,23.75,5.9,7.8
29,22,2,3,23.98,5.9,7.8
30,22,2,3,23.77,5.9,7.8
31,22,2,3,nan,5.9,7.8
32,22,2,3,23.29,5.9,7.8
33,22,2,3,nan,5.9,7.8
34,22,2,3,nan,5.9,7.8
35,22,2,3,23.55,5.9,7.8
36,22,2,3,23.74,5.9,7.8
37,22,2,3,23.72,5.9,7.8
38,22,2,3,22.66,5.9,7.8
39,22,2,3,23.86,5.9,7.8
40,22,2,3,23.84,5.9,7.8
41,22,2,3,23.2,5.9,7.8
42,22,2,3,23.11,5.9,7.8
43,22,2,3,23.81,5.9,7.8
44,22,2,3,23.71,5.9,7.8
45,22,2,3,22.99,5.9,7.8
46,22,2,3,23.19,5.9,7.8
47,22,2,3,22.67,5.9,7.8
48,22,2,3,23.62,5.9,7.8
49,22,2,3,22.91,5.9,7.8
50,22,2,3,22.98,5.9,7.8
51,22,2,3,22.68,5.9,7.8
52,22,2,3,23.3,5.9,7.8
53,22,2,3,22.12,5.9,7.8
54,22,2,3,nan,5.9,7.8
55,22,2,3,23.07,5.9,7.8
56,22,2,3,23.99,5.9,7.8
57,22,2,3,23.68,5.9,7.8
58,22,2,3,23.25,5.9,7.8
59,22,2,3,23.87,5.9,7.8
60,22,2,3,nan,5.9,7.8
61,22,2,3,23.12,5.9,7.8
62,22,2,3,22.15,5.9,7.8
63,22,2,3,22.62,5.9,7.8
64,22,2,3,23.79,5.9,7.8
65,22,2,3,23.61,5.9,7.8
66,22,2,3,23.24,5.9,7.8
67,22,2,3,23.67,5.9,7.8
68,22,2,3,nan,5.9,7.8
69,22,2,3,23.28,5.9,7.8
70,22,2,3,22.34,5.9,7.8
71,22,2,3,23.32,5.9,7.8
72,22,2,3,23.32,5.9,7.8
73,22,2,3,22.88,5.9,7.8
74,22,2,3,23.2,5.9,7.8
75,22,2,3,21.34,5.9,7.8
76,22,2,3,23.69,5.9,7.8
77,22,2,3,22.62,5.9,7.8
78,22,2,3,23.35,5.9,7.8
79,22,2,3,23.88,5.9,7.8
80,22,2,3,23.37,5.9,7.8
81,22,2,3,nan,5.9,7.8
82,22,2,3,23.09,5.9,7.8
83,22,2,3,23.14,5.9,7.8
84,22,2,3,23.02,5.9,7.8
85,22,2,3,22.54,5.9,7.8
86,22,2,3,22.71,5.9,7.8
87,22,2,3,23.49,5.9,7.8
88,22,2,3,23.04,5.9,7.8
89,22,2,3,23,5.9,7.8
90,22,2,3,23.33,5.9,7.8
91,22,2,3,23.72,5.9,7.8
92,22,2,3,21.51,5.9,7.8
93,22,2,3,22.44,5.9,7.8
94,22,2,3,23.74,5.9,7.8
95,22,2,3,nan,5.9,7.8
96,22,2,3,22.29,5.9,7.8
97,22,2,3,23.92,5.9,7.8
98,22,2,3,23.67,5.9,7.8
99,22,2,3,nan,5.9,7.8
100,22,2,3,23.4,5.9,7.8
101,22,2,3,23.09,5.9,7.8
102,22,2,3,23.16,5.9,7.8
103,22,2,3,23.55,5.9,7.8
104,22,2,3,22.2,5.9,7.8
105,22,2,3,22.49,5.9,7.8
106,22,2,3,22.23,5.9,7.8
107,22,2,3,22.97,5.9,7.8
108,22,2,3,nan,5.9,7.8
109,22,2,3,23.01,5.9,7.8
