timestamp,id,temperature,pm,longitude,latitude,area
40,5,20.57,34,2.74,8.84,0
41,5,20.62,34,2.74,8.84,0
42,5,20.6,33.99,2.74,8.84,0
43,5,20.32,34,2.74,8.84,0
44,5,20.22,33.84,2.74,8.84,0
45,5,20.74,34,2.74,8.84,0
46,5,20.82,34,2.74,8.84,0
47,5,20.9,33.56,2.74,8.84,0
48,5,20.21,33.98,2.74,8.84,0
49,5,20.52,33.91,2.74,8.84,0
50,5,20.57,34,2.74,8.84,0
51,5,20.98,34,2.74,8.84,0
52,5,20.76,34,2.74,8.84,0
53,5,20.43,33.95,2.74,8.84,0
54,5,20.39,33.92,2.74,8.84,0
55,5,20.65,33.13,2.74,8.84,0
56,5,20.79,33.96,2.74,8.84,0
57,5,20.33,33.41,2.74,8.84,0
58,5,20.13,33.93,2.74,8.84,0
59,5,20.73,33.99,2.74,8.84,0
60,5,20.08,34,2.74,8.84,0
61,5,20.99,34,2.74,8.84,0
62,5,20.39,33.4,2.74,8.84,0
63,5,20.97,34,2.74,8.84,0
64,5,20.1,33.95,2.74,8.84,0
65,5,20.29,34,2.74,8.84,0
66,5,20.28,33.97,2.74,8.84,0
67,5,20.42,33.01,2.74,8.84,0
68,5,20.8,33.64,2.74,8.84,0
69,5,20.27,34,2.74,8.84,0
70,5,20.97,33.99,2.74,8.84,0
71,5,20.94,33.99,2.74,8.84,0
72,5,20.65,33.96,2.74,8.84,0
73,5,20.87,33.72,2.74,8.84,0
74,5,20.26,33.96,2.74,8.84,0
75,5,20.13,33.98,2.74,8.84,0
76,5,20.17,33.82,2.74,8.84,0
77,5,20.35,34,2.74,8.84,0
78,5,20.93,34,2.74,8.84,0
79,5,20.69,33.9,2.74,8.84,0
80,5,20.31,33.15,2.74,8.84,0
81,5,20.68,33.91,2.74,8.84,0
82,5,20.45,34,2.74,8.84,0
83,5,20.92,33.88,2.74,8.84,0
84,5,20.56,33.44,2.74,8.84,0
85,5,20.36,33.97,2.74,8.84,0
86,5,20.46,34,2.74,8.84,0
87,5,20.15,33.09,2.74,8.84,0
88,5,20.41,33.99,2.74,8.84,0
89,5,20.1,33.97,2.74,8.84,0
90,5,20.23,33.71,2.74,8.84,0
91,5,20.56,33.33,2.74,8.84,0
92,5,20.32,33.88,2.74,8.84,0
93,5,20.68,33.89,2.74,8.84,0
94,5,20.96,33.94,2.74,8.84,0
95,5,20.19,34,2.74,8.84,0
96,5,20.6,33.98,2.74,8.84,0
97,5,20.03,34,2.74,8.84,0
98,5,20.33,34,2.74,8.84,0
99,5,20.71,34,2.74,8.84,0
100,5,20.16,33.98,2.74,8.84,0
101,5,20.16,34,2.74,8.84,0
102,5,20.17,33.99,2.74,8.84,0
103,5,20.13,34,2.74,8.84,0
104,5,20.76,33.84,2.74,8.84,0
105,5,20.36,33.88,2.74,8.84,0
106,5,20.25,34,2.74,8.84,0
107,5,20.77,34,2.74,8.84,0
108,5,20.11,33.97,2.74,8.84,0
109,5,20.1,33.96,2.74,8.84,0
110,5,20.99,34,2.74,8.84,0
111,5,20.03,33.99,2.74,8.84,0
112,5,20.44,34,2.74,8.84,0
113,5,20.52,34,2.74,8.84,0
114,5,20.23,34,2.74,8.84,0
115,5,20.28,34,2.74,8.84,0
116,5,20.47,34,2.74,8.84,0
117,5,20.62,34,2.74,8.84,0
118,5,20.84,33.06,2.74,8.84,0
119,5,20.46,33.99,2.74,8.84,0
0,6,22.17,33.17,0.9,9.63,0
1,6,22.74,33.74,0.9,9.63,0
2,6,22.97,33.97,0.9,9.63,0
3,6,21.8,33.8,0.9,9.63,0
4,6,22.04,33.04,0.9,9.63,0
5,6,22.93,33.93,0.9,9.63,0
6,6,22.87,34.87,0.9,9.63,0
7,6,22.08,33.08,0.9,9.63,0
8,6,21.07,33.07,0.9,9.63,0
9,6,22.08,33.08,0.9,9.63,0
10,6,21.19,33.19,0.9,9.63,0
11,6,21.63,33.63,0.9,9.63,0
12,6,22.21,33.21,0.9,9.63,0
13,6,21.77,33.77,0.9,9.63,0
14,6,21.65,33.65,0.9,9.63,0
15,6,22.98,33.98,0.9,9.63,0
16,6,21.49,33.49,0.9,9.63,0
17,6,21.55,33.55,0.9,9.63,0
18,6,21.33,33.33,0.9,9.63,0
19,6,22.19,34.19,0.9,9.63,0
20,6,22.29,33.29,0.9,9.63,0
21,6,21.29,34.29,0.9,9.63,0
22,6,22.75,33.75,0.9,9.63,0
23,6,22.91,33.91,0.9,9.63,0
24,6,22.77,34.77,0.9,9.63,0
25,6,21.24,33.24,0.9,9.63,0
26,6,22.65,33.65,0.9,9.63,0
27,6,22.22,33.22,0.9,9.63,0
28,6,22.96,33.96,0.9,9.63,0
29,6,22.37,34.37,0.9,9.63,0
30,6,21.47,33.47,0.9,9.63,0
31,6,22.95,33.95,0.9,9.63,0
32,6,22.86,34.86,0.9,9.63,0
33,6,21.23,33.23,0.9,9.63,0
34,6,20.74,33.74,0.9,9.63,0
35,6,22.44,33.44,0.9,9.63,0
36,6,22.83,33.83,0.9,9.63,0
37,6,22.36,33.36,0.9,9.63,0
38,6,21.61,33.61,0.9,9.63,0
39,6,21.15,33.15,0.9,9.63,0
40,6,21.41,33.41,0.9,9.63,0
41,6,21.62,33.62,0.9,9.63,0
42,6,21.19,33.19,0.9,9.63,0
43,6,21.43,33.43,0.9,9.63,0
44,6,22.54,33.54,0.9,9.63,0
45,6,22.83,33.83,0.9,9.63,0
46,6,22.06,33.06,0.9,9.63,0
47,6,21.78,34.78,0.9,9.63,0
48,6,22.89,33.89,0.9,9.63,0
49,6,21.43,33.43,0.9,9.63,0
50,6,22.78,33.78,0.9,9.63,0
51,6,21.24,33.24,0.9,9.63,0
52,6,21.15,33.15,0.9,9.63,0
53,6,22.39,33.39,0.9,9.63,0
54,6,22.72,34.72,0.9,9.63,0
55,6,22.86,33.86,0.9,9.63,0
56,6,22.57,33.57,0.9,9.63,0
57,6,21.56,34.56,0.9,9.63,0
58,6,21.07,33.07,0.9,9.63,0
59,6,21.04,33.04,0.9,9.63,0
60,6,22.1,34.1,0.9,9.63,0
61,6,22.18,33.18,0.9,9.63,0
62,6,22.69,33.69,0.9,9.63,0
63,6,22.54,33.54,0.9,9.63,0
64,6,22.2,33.2,0.9,9.63,0
65,6,21.21,33.21,0.9,9.63,0
66,6,22.47,33.47,0.9,9.63,0
67,6,22.4,33.4,0.9,9.63,0
68,6,21.29,33.29,0.9,9.63,0
69,6,22.61,33.61,0.9,9.63,0
70,6,23,34,0.9,9.63,0
71,6,22.73,33.73,0.9,9.63,0
72,6,21.89,33.89,0.9,9.63,0
73,6,22.34,33.34,0.9,9.63,0
74,6,22.22,33.22,0.9,9.63,0
75,6,22.22,33.22,0.9,9.63,0
76,6,22.99,33.99,0.9,9.63,0
77,6,22.67,33.67,0.9,9.63,0
78,6,22.84,33.84,0.9,9.63,0
79,6,21.03,33.03,0.9,9.63,0
80,6,21.35,33.35,0.9,9.63,0
81,6,22.12,33.12,0.9,9.63,0
82,6,22.4,33.4,0.9,9.63,0
83,6,21.72,33.72,0.9,9.63,0
84,6,20.34,33.34,0.9,9.63,0
85,6,20.17,33.17,0.9,9.63,0
86,6,21.72,33.72,0.9,9.63,0
87,6,21.5,33.5,0.9,9.63,0
88,6,22.67,33.67,0.9,9.63,0
89,6,22.9,33.9,0.9,9.63,0
90,6,21.2,33.2,0.9,9.63,0
91,6,22.31,33.31,0.9,9.63,0
92,6,21.42,33.42,0.9,9.63,0
93,6,22.48,33.48,0.9,9.63,0
94,6,22.15,34.15,0.9,9.63,0
95,6,22.62,33.62,0.9,9.63,0
96,6,22.33,33.33,0.9,9.63,0
97,6,22.31,33.31,0.9,9.63,0
98,6,21.87,33.87,0.9,9.63,0
99,6,22.21,33.21,0.9,9.63,0
100,6,22.38,33.38,0.9,9.63,0
101,6,22.16,33.16,0.9,9.63,0
102,6,22.93,33.93,0.9,9.63,0
103,6,20.8,33.8,0.9,9.63,0
104,6,21.67,33.67,0.9,9.63,0
105,6,22.88,33.88,0.9,9.63,0
106,6,21.03,33.03,0.9,9.63,0
107,6,21.21,33.21,0.9,9.63,0
108,6,22.2,33.2,0.9,9.63,0
109,6,21.93,33.93,0.9,9.63,0
110,6,22.24,33.24,0.9,9.63,0
111,6,22.85,33.85,0.9,9.63,0
112,6,22.43,33.43,0.9,9.63,0
113,6,22.62,33.62,0.9,9.63,0
114,6,22.78,33.78,0.9,9.63,0
115,6,21.58,33.58,0.9,9.63,0
116,6,22.8,34.8,0.9,9.63,0
117,6,22.9,34.9,0.9,9.63,0
118,6,22.7,33.7,0.9,9.63,0
119,6,22.92,33.92,0.9,9.63,0
0,7,20.85,34.5,4.59,7.78,3
1,7,20.64,33.87,4.59,7.78,3
2,7,20.62,34.09,4.59,7.78,3
3,7,21.06,34.64,4.59,7.78,3
4,7,21.57,33.71,4.59,7.78,3
5,7,21.19,33.83,4.59,7.78,3
6,7,21.02,34.39,4.59,7.78,3
7,7,20.71,34.02,4.59,7.78,3
8,7,20.98,33.52,4.59,7.78,3
9,7,20.74,33.84,4.59,7.78,3
10,7,21.42,33.71,4.59,7.78,3
11,7,20.95,34.36,4.59,7.78,3
12,7,20.67,33.99,4.59,7.78,3
13,7,20.77,33.9,4.59,7.78,3
14,7,22.12,34.52,4.59,7.78,3
15,7,21,33.78,4.59,7.78,3
16,7,20.78,33.65,4.59,7.78,3
17,7,20.94,33.75,4.59,7.78,3
18,7,20.8,33.94,4.59,7.78,3
19,7,21,34.23,4.59,7.78,3
20,7,20.88,34.16,4.59,7.78,3
21,7,20.97,34.63,4.59,7.78,3
22,7,21.6,33.64,4.59,7.78,3
23,7,20.42,34.68,4.59,7.78,3
24,7,21.04,33.78,4.59,7.78,3
25,7,22.1,33.94,4.59,7.78,3
26,7,21.03,33.52,4.59,7.78,3
27,7,21.21,34.14,4.59,7.78,3
28,7,20.8,34.04,4.59,7.78,3
29,7,20.88,33.89,4.59,7.78,3
30,7,21.07,34.01,4.59,7.78,3
31,7,21.34,33.92,4.59,7.78,3
32,7,21.3,33.79,4.59,7.78,3
33,7,20.65,34.68,4.59,7.78,3
34,7,21.07,34.01,4.59,7.78,3
35,7,21.28,33.92,4.59,7.78,3
36,7,20.9,34.57,4.59,7.78,3
37,7,20.83,34.13,4.59,7.78,3
38,7,20.46,33.69,4.59,7.78,3
39,7,21.18,34.36,4.59,7.78,3
40,7,20.82,33.7,4.59,7.78,3
41,7,21.14,34.56,4.59,7.78,3
42,7,21,33.9,4.59,7.78,3
43,7,21.01,33.85,4.59,7.78,3
44,7,20.56,34.1,4.59,7.78,3
45,7,21.01,34.66,4.59,7.78,3
46,7,20.59,33.78,4.59,7.78,3
47,7,21.35,34,4.59,7.78,3
48,7,21.26,33.81,4.59,7.78,3
49,7,21.12,33.97,4.59,7.78,3
50,7,21.66,33.7,4.59,7.78,3
51,7,20.72,33.69,4.59,7.78,3
52,7,21.02,33.82,4.59,7.78,3
53,7,21.14,34.39,4.59,7.78,3
54,7,21.39,34.25,4.59,7.78,3
55,7,20.78,34.12,4.59,7.78,3
56,7,20.68,34.2,4.59,7.78,3
57,7,20.72,34.01,4.59,7.78,3
58,7,20.9,34.07,4.59,7.78,3
59,7,20.96,34.18,4.59,7.78,3
60,7,21.65,33.89,4.59,7.78,3
61,7,21.03,33.81,4.59,7.78,3
62,7,20.61,33.55,4.59,7.78,3
63,7,21.17,33.89,4.59,7.78,3
64,7,20.76,34.12,4.59,7.78,3
65,7,20.78,34.18,4.59,7.78,3
66,7,21.02,34.08,4.59,7.78,3
67,7,21.3,33.84,4.59,7.78,3
68,7,21.03,34.05,4.59,7.78,3
69,7,21.11,34.15,4.59,7.78,3
70,7,20.69,33.74,4.59,7.78,3
71,7,21.3,33.69,4.59,7.78,3
72,7,20.79,33.62,4.59,7.78,3
73,7,21.46,33.94,4.59,7.78,3
74,7,20.69,34.33,4.59,7.78,3
75,7,20.83,34.26,4.59,7.78,3
76,7,20.59,33.95,4.59,7.78,3
77,7,21.28,33.68,4.59,7.78,3
78,7,20.72,34.22,4.59,7.78,3
79,7,20.66,33.89,4.59,7.78,3
80,7,20.83,34.58,4.59,7.78,3
81,7,20.93,34.33,4.59,7.78,3
82,7,21.12,33.93,4.59,7.78,3
83,7,21.69,34.21,4.59,7.78,3
84,7,21.08,33.9,4.59,7.78,3
85,7,20.97,33.92,4.59,7.78,3
86,7,21.17,34.62,4.59,7.78,3
87,7,20.95,34.15,4.59,7.78,3
88,7,21.2,33.9,4.59,7.78,3
89,7,21.19,33.9,4.59,7.78,3
90,7,20.49,33.72,4.59,7.78,3
91,7,21,33.73,4.59,7.78,3
92,7,21.03,34.39,4.59,7.78,3
93,7,20.72,33.91,4.59,7.78,3
94,7,20.54,33.48,4.59,7.78,3
95,7,20.53,34.2,4.59,7.78,3
96,7,20.6,34.58,4.59,7.78,3
97,7,20.86,34.98,4.59,7.78,3
98,7,20.93,33.61,4.59,7.78,3
99,7,21,33.62,4.59,7.78,3
100,7,21.15,34.52,4.59,7.78,3
101,7,20.87,34.21,4.59,7.78,3
102,7,21.74,33.73,4.59,7.78,3
103,7,20.87,33.77,4.59,7.78,3
104,7,21.22,34.28,4.59,7.78,3
105,7,20.53,34.43,4.59,7.78,3
106,7,21.15,34.29,4.59,7.78,3
107,7,21.03,34.54,4.59,7.78,3
108,7,20.91,33.51,4.59,7.78,3
109,7,20.61,34.32,4.59,7.78,3
110,7,20.42,34.21,4.59,7.78,3
111,7,21.02,34.13,4.59,7.78,3
112,7,20.6,34.05,4.59,7.78,3
113,7,21.23,33.64,4.59,7.78,3
114,7,22.24,34.01,4.59,7.78,3
115,7,20.83,33.64,4.59,7.78,3
116,7,21.06,33.92,4.59,7.78,3
117,7,21.09,33.85,4.59,7.78,3
118,7,20.95,34,4.59,7.78,3
119,7,21.24,34.03,4.59,7.78,3
0,8,20.13,33.99,3.43,6.43,2
1,8,20.44,33.95,3.43,6.43,2
2,8,20.27,33.92,3.43,6.43,2
3,8,20.92,33.96,3.43,6.43,2
4,8,20.27,33.02,3.43,6.43,2
5,8,20.69,34,3.43,6.43,2
6,8,20.02,34,3.43,6.43,2
7,8,20.84,34,3.43,6.43,2
8,8,20.27,33.99,3.43,6.43,2
9,8,20.32,34,3.43,6.43,2
10,8,20.38,34,3.43,6.43,2
11,8,20.47,33.97,3.43,6.43,2
12,8,20.43,33.97,3.43,6.43,2
13,8,20.59,33.99,3.43,6.43,2
14,8,20.45,34,3.43,6.43,2
15,8,20.53,33.99,3.43,6.43,2
16,8,20.31,33.99,3.43,6.43,2
17,8,20.19,34,3.43,6.43,2
18,8,20.75,33.54,3.43,6.43,2
19,8,20.37,34,3.43,6.43,2
20,8,20.6,33.06,3.43,6.43,2
21,8,20.03,34,3.43,6.43,2
22,8,20.55,34,3.43,6.43,2
23,8,20.94,33.57,3.43,6.43,2
24,8,20.83,34,3.43,6.43,2
25,8,20.78,34,3.43,6.43,2
26,8,20.65,34,3.43,6.43,2
27,8,20.18,33.67,3.43,6.43,2
28,8,20,33.86,3.43,6.43,2
29,8,20.52,33.95,3.43,6.43,2
30,8,20.49,33.99,3.43,6.43,2
31,8,20.79,33.48,3.43,6.43,2
32,8,20.6,34,3.43,6.43,2
33,8,20.35,33.91,3.43,6.43,2
34,8,20.04,33.45,3.43,6.43,2
35,8,20.94,33.95,3.43,6.43,2
36,8,20.53,33.87,3.43,6.43,2
37,8,20.58,33.86,3.43,6.43,2
38,8,20.56,33.99,3.43,6.43,2
39,8,20.72,33.32,3.43,6.43,2
40,8,20.34,33.65,3.43,6.43,2
41,8,20.71,33.65,3.43,6.43,2
42,8,20.02,33.86,3.43,6.43,2
43,8,20.8,33.2,3.43,6.43,2
44,8,21,33.98,3.43,6.43,2
45,8,20.96,33.46,3.43,6.43,2
46,8,20.35,34,3.43,6.43,2
47,8,20.45,33.22,3.43,6.43,2
48,8,20.72,33.74,3.43,6.43,2
49,8,20.7,33.33,3.43,6.43,2
50,8,20,33.86,3.43,6.43,2
51,8,20.1,34,3.43,6.43,2
52,8,20.1,33.67,3.43,6.43,2
53,8,20.3,33.93,3.43,6.43,2
54,8,20.53,34,3.43,6.43,2
55,8,20.93,34,3.43,6.43,2
56,8,20.43,34,3.43,6.43,2
57,8,20.56,33.95,3.43,6.43,2
58,8,20.32,34,3.43,6.43,2
59,8,20.85,33.59,3.43,6.43,2
60,8,20.71,33.99,3.43,6.43,2
61,8,20.35,33.44,3.43,6.43,2
62,8,20.79,33.55,3.43,6.43,2
63,8,20.64,33.96,3.43,6.43,2
64,8,20.57,33.91,3.43,6.43,2
65,8,20.04,33.99,3.43,6.43,2
66,8,20.62,33.92,3.43,6.43,2
67,8,20.73,34,3.43,6.43,2
68,8,20.5,33.59,3.43,6.43,2
69,8,20.01,34,3.43,6.43,2
70,8,20.61,33.92,3.43,6.43,2
71,8,20.84,33.57,3.43,6.43,2
72,8,20.38,33.99,3.43,6.43,2
73,8,20.19,34,3.43,6.43,2
74,8,20.97,34,3.43,6.43,2
75,8,20.86,33.98,3.43,6.43,2
76,8,20.67,33.99,3.43,6.43,2
77,8,20.83,33.44,3.43,6.43,2
78,8,20.35,34,3.43,6.43,2
79,8,20.39,34,3.43,6.43,2
80,8,20.03,33.93,3.43,6.43,2
81,8,20.86,33.75,3.43,6.43,2
82,8,20.74,33.99,3.43,6.43,2
83,8,20.39,33.81,3.43,6.43,2
84,8,20.18,33.99,3.43,6.43,2
85,8,20.25,33.68,3.43,6.43,2
86,8,20.12,33.89,3.43,6.43,2
87,8,20.27,33.69,3.43,6.43,2
88,8,20.13,33.99,3.43,6.43,2
89,8,20.46,34,3.43,6.43,2
90,8,20.71,33.88,3.43,6.43,2
91,8,20.67,34,3.43,6.43,2
92,8,20.84,33.68,3.43,6.43,2
93,8,20.43,34,3.43,6.43,2
94,8,20.35,34,3.43,6.43,2
95,8,20.94,34,3.43,6.43,2
96,8,20.72,33.96,3.43,6.43,2
97,8,20.15,33.82,3.43,6.43,2
98,8,20.01,33.9,3.43,6.43,2
99,8,20.81,33.97,3.43,6.43,2
100,8,20.46,33.2,3.43,6.43,2
101,8,20.26,33.98,3.43,6.43,2
102,8,20.33,33.82,3.43,6.43,2
103,8,20.88,33.53,3.43,6.43,2
104,8,20.36,33.99,3.43,6.43,2
105,8,20.74,33.97,3.43,6.43,2
106,8,20.55,34,3.43,6.43,2
107,8,20.45,34,3.43,6.43,2
108,8,20.33,33.93,3.43,6.43,2
109,8,20.92,33.67,3.43,6.43,2
110,8,20.79,33.99,3.43,6.43,2
111,8,20.49,34,3.43,6.43,2
112,8,20.62,33.92,3.43,6.43,2
113,8,20.71,33.87,3.43,6.43,2
114,8,20.77,33.28,3.43,6.43,2
115,8,20.56,33.65,3.43,6.43,2
116,8,20.01,33.7,3.43,6.43,2
117,8,20.18,34,3.43,6.43,2
118,8,20.94,33.93,3.43,6.43,2
119,8,20.42,34,3.43,6.43,2
0,9,22.55,33.55,0.63,7.22,0
1,9,22.61,33.61,0.63,7.22,0
2,9,22.63,33.63,0.63,7.22,0
3,9,22.05,33.05,0.63,7.22,0
4,9,22.68,33.68,0.63,7.22,0
5,9,22.36,33.36,0.63,7.22,0
6,9,20.53,33.53,0.63,7.22,0
7,9,21.53,33.53,0.63,7.22,0
8,9,21.33,33.33,0.63,7.22,0
9,9,20.12,33.12,0.63,7.22,0
10,9,22.62,33.62,0.63,7.22,0
11,9,22.95,33.95,0.63,7.22,0
12,9,22.15,33.15,0.63,7.22,0
13,9,21.46,33.46,0.63,7.22,0
14,9,22.56,33.56,0.63,7.22,0
15,9,22.11,33.11,0.63,7.22,0
16,9,22.35,33.35,0.63,7.22,0
17,9,21.82,33.82,0.63,7.22,0
18,9,22.67,33.67,0.63,7.22,0
19,9,21.18,33.18,0.63,7.22,0
20,9,21.51,33.51,0.63,7.22,0
21,9,22.95,33.95,0.63,7.22,0
22,9,22.93,33.93,0.63,7.22,0
23,9,21.34,33.34,0.63,7.22,0
24,9,22.25,33.25,0.63,7.22,0
25,9,21.17,33.17,0.63,7.22,0
26,9,22.69,33.69,0.63,7.22,0
27,9,20.39,33.39,0.63,7.22,0
28,9,22.68,33.68,0.63,7.22,0
29,9,20.51,33.51,0.63,7.22,0
30,9,22.22,33.22,0.63,7.22,0
31,9,22.37,33.37,0.63,7.22,0
32,9,21.75,33.75,0.63,7.22,0
33,9,22.51,33.51,0.63,7.22,0
34,9,22.44,33.44,0.63,7.22,0
35,9,22.42,33.42,0.63,7.22,0
36,9,21.15,33.15,0.63,7.22,0
37,9,22.76,33.76,0.63,7.22,0
38,9,22.14,33.14,0.63,7.22,0
39,9,21.2,33.2,0.63,7.22,0
40,9,22.44,33.44,0.63,7.22,0
41,9,22.51,33.51,0.63,7.22,0
42,9,22.31,33.31,0.63,7.22,0
43,9,22.76,33.76,0.63,7.22,0
44,9,22.04,33.04,0.63,7.22,0
45,9,22.71,33.71,0.63,7.22,0
46,9,21.27,33.27,0.63,7.22,0
47,9,22.38,33.38,0.63,7.22,0
48,9,22.39,33.39,0.63,7.22,0
49,9,22.76,33.76,0.63,7.22,0
50,9,23,34,0.63,7.22,0
51,9,22.08,33.08,0.63,7.22,0
52,9,21.98,33.98,0.63,7.22,0
53,9,22.43,33.43,0.63,7.22,0
54,9,21.59,33.59,0.63,7.22,0
55,9,21.32,33.32,0.63,7.22,0
56,9,22.41,33.41,0.63,7.22,0
57,9,20.86,33.86,0.63,7.22,0
58,9,22.59,34.59,0.63,7.22,0
59,9,22.12,33.12,0.63,7.22,0
60,9,22.59,33.59,0.63,7.22,0
61,9,22.66,33.66,0.63,7.22,0
62,9,22.91,33.91,0.63,7.22,0
63,9,22.6,33.6,0.63,7.22,0
64,9,22.32,33.32,0.63,7.22,0
65,9,22.78,34.78,0.63,7.22,0
66,9,21.3,34.3,0.63,7.22,0
67,9,22.17,33.17,0.63,7.22,0
68,9,22.73,33.73,0.63,7.22,0
69,9,22.44,34.44,0.63,7.22,0
70,9,22.81,33.81,0.63,7.22,0
71,9,21.03,33.03,0.63,7.22,0
72,9,22.71,33.71,0.63,7.22,0
73,9,22.96,33.96,0.63,7.22,0
74,9,20.71,33.71,0.63,7.22,0
75,9,22.34,33.34,0.63,7.22,0
76,9,22.23,33.23,0.63,7.22,0
77,9,22.04,33.04,0.63,7.22,0
78,9,21.3,33.3,0.63,7.22,0
79,9,22.29,33.29,0.63,7.22,0
80,9,22.07,33.07,0.63,7.22,0
81,9,22.79,33.79,0.63,7.22,0
82,9,22.79,33.79,0.63,7.22,0
83,9,21.48,33.48,0.63,7.22,0
84,9,21.12,33.12,0.63,7.22,0
85,9,21.84,33.84,0.63,7.22,0
86,9,22.35,33.35,0.63,7.22,0
87,9,21.81,33.81,0.63,7.22,0
88,9,22.65,33.65,0.63,7.22,0
89,9,21.69,33.69,0.63,7.22,0
90,9,21.34,33.34,0.63,7.22,0
91,9,21.21,33.21,0.63,7.22,0
92,9,22.28,33.28,0.63,7.22,0
93,9,22.86,33.86,0.63,7.22,0
94,9,22.51,33.51,0.63,7.22,0
95,9,20.59,33.59,0.63,7.22,0
96,9,21.58,33.58,0.63,7.22,0
97,9,22.43,33.43,0.63,7.22,0
98,9,22.03,33.03,0.63,7.22,0
99,9,22.96,33.96,0.63,7.22,0
100,9,22.55,33.55,0.63,7.22,0
101,9,22.1,34.1,0.63,7.22,0
102,9,21.47,33.47,0.63,7.22,0
103,9,22.2,33.2,0.63,7.22,0
104,9,22.79,33.79,0.63,7.22,0
105,9,20.06,33.06,0.63,7.22,0
106,9,22.15,33.15,0.63,7.22,0
107,9,20.22,33.22,0.63,7.22,0
108,9,22.07,33.07,0.63,7.22,0
109,9,22.59,33.59,0.63,7.22,0
110,9,22.96,33.96,0.63,7.22,0
111,9,22.47,33.47,0.63,7.22,0
112,9,21.45,33.45,0.63,7.22,0
113,9,22.82,33.82,0.63,7.22,0
114,9,22.57,33.57,0.63,7.22,0
115,9,22.19,33.19,0.63,7.22,0
116,9,22.9,33.9,0.63,7.22,0
117,9,21.35,33.35,0.63,7.22,0
118,9,22.02,33.02,0.63,7.22,0
119,9,22.51,33.51,0.63,7.22,0
0,10,19.03,5.94,5.9,8.57,3
1,10,18.97,89.68,5.9,8.57,3
2,10,19.07,51.24,5.9,8.57,3
3,10,19.33,25.29,5.9,8.57,3
4,10,18.76,78.88,5.9,8.57,3
5,10,18.99,23.92,5.9,8.57,3
6,10,19.28,11.11,5.9,8.57,3
7,10,19.2,39.77,5.9,8.57,3
8,10,19.35,20.06,5.9,8.57,3
9,10,18.72,19.7,5.9,8.57,3
10,10,19.37,15.37,5.9,8.57,3
11,10,19.12,10.44,5.9,8.57,3
12,10,19.09,25.8,5.9,8.57,3
13,10,18.87,33.34,5.9,8.57,3
14,10,18.75,44.28,5.9,8.57,3
15,10,18.83,47.41,5.9,8.57,3
16,10,18.86,67.54,5.9,8.57,3
17,10,19.07,76.12,5.9,8.57,3
18,10,19,44.98,5.9,8.57,3
19,10,18.86,19.85,5.9,8.57,3
20,10,19,6.39,5.9,8.57,3
21,10,18.92,39.03,5.9,8.57,3
22,10,18.73,25.77,5.9,8.57,3
23,10,19.19,37.67,5.9,8.57,3
24,10,19.05,35.91,5.9,8.57,3
25,10,19.15,22.8,5.9,8.57,3
26,10,19.04,42.35,5.9,8.57,3
27,10,19.1,78.87,5.9,8.57,3
28,10,18.43,72.09,5.9,8.57,3
29,10,18.97,66.89,5.9,8.57,3
30,10,19.33,0.83,5.9,8.57,3
31,10,18.81,87.5,5.9,8.57,3
32,10,18.75,48.76,5.9,8.57,3
33,10,18.56,3.98,5.9,8.57,3
34,10,18.98,22.09,5.9,8.57,3
35,10,19.14,6.98,5.9,8.57,3
36,10,18.78,24.82,5.9,8.57,3
37,10,18.9,70.66,5.9,8.57,3
38,10,19.1,10.57,5.9,8.57,3
39,10,19.03,30.58,5.9,8.57,3
40,10,19.25,10.92,5.9,8.57,3
41,10,18.74,33.45,5.9,8.57,3
42,10,19.16,33.9,5.9,8.57,3
43,10,18.99,26.51,5.9,8.57,3
44,10,19.56,50.29,5.9,8.57,3
45,10,19.14,54.28,5.9,8.57,3
46,10,19.08,41.87,5.9,8.57,3
47,10,19.17,45.01,5.9,8.57,3
48,10,18.99,35.15,5.9,8.57,3
49,10,18.78,84.19,5.9,8.57,3
50,10,19.33,13.15,5.9,8.57,3
51,10,19.34,2.07,5.9,8.57,3
52,10,19.16,23.32,5.9,8.57,3
53,10,18.85,0.71,5.9,8.57,3
54,10,19.19,18.42,5.9,8.57,3
55,10,19,38.02,5.9,8.57,3
56,10,19.22,19.05,5.9,8.57,3
57,10,18.72,50.58,5.9,8.57,3
58,10,18.87,4.6,5.9,8.57,3
59,10,18.67,30.85,5.9,8.57,3
60,10,19.03,50.37,5.9,8.57,3
61,10,19.15,3.46,5.9,8.57,3
62,10,19.11,72.73,5.9,8.57,3
63,10,18.86,70.71,5.9,8.57,3
64,10,19.21,14.9,5.9,8.57,3
65,10,19.14,54.54,5.9,8.57,3
66,10,18.99,10.69,5.9,8.57,3
67,10,18.87,23.76,5.9,8.57,3
68,10,19.02,18.11,5.9,8.57,3
69,10,18.59,57.52,5.9,8.57,3
70,10,19.2,35.61,5.9,8.57,3
71,10,18.89,38.75,5.9,8.57,3
72,10,19.07,30.16,5.9,8.57,3
73,10,19.07,41.8,5.9,8.57,3
74,10,19.1,45.88,5.9,8.57,3
75,10,19.01,6.93,5.9,8.57,3
76,10,19.11,39.38,5.9,8.57,3
77,10,19.13,26.66,5.9,8.57,3
78,10,19,64.7,5.9,8.57,3
79,10,19.13,39.27,5.9,8.57,3
80,10,18.73,18.06,5.9,8.57,3
81,10,18.69,73.34,5.9,8.57,3
82,10,19.22,1.68,5.9,8.57,3
